date,eurcad_open,eurcad_high,eurcad_low,eurcad_close,eurcad_volume,gbpaud_open,gbpaud_high,gbpaud_low,gbpaud_close,gbpaud_volume,usdjpy_open,usdjpy_high,usdjpy_low,usdjpy_close,usdjpy_volume,eurgbp_open,eurgbp_high,eurgbp_low,eurgbp_close,eurgbp_volume,eurusd_open,eurusd_high,eurusd_low,eurusd_close,eurusd_volume,audcad_open,audcad_high,audcad_low,audcad_close,audcad_volume,audjpy_open,audjpy_high,audjpy_low,audjpy_close,audjpy_volume,audusd_open,audusd_high,audusd_low,audusd_close,audusd_volume,audchf_open,audchf_high,audchf_low,audchf_close,audchf_volume,usdchf_open,usdchf_high,usdchf_low,usdchf_close,usdchf_volume,gbpusd_open,gbpusd_high,gbpusd_low,gbpusd_close,gbpusd_volume,eurjpy_open,eurjpy_high,eurjpy_low,eurjpy_close,eurjpy_volume,cadjpy_open,cadjpy_high,cadjpy_low,cadjpy_close,cadjpy_volume,nzdusd_open,nzdusd_high,nzdusd_low,nzdusd_close,nzdusd_volume,audnzd_open,audnzd_high,audnzd_low,audnzd_close,audnzd_volume,euraud_open,euraud_high,euraud_low,euraud_close,euraud_volume,usdcad_open,usdcad_high,usdcad_low,usdcad_close,usdcad_volume,eurchf_open,eurchf_high,eurchf_low,eurchf_close,eurchf_volume,gbpjpy_open,gbpjpy_high,gbpjpy_low,gbpjpy_close,gbpjpy_volume,chfjpy_open,chfjpy_high,chfjpy_low,chfjpy_close,chfjpy_volume
2007-11-06 00:00:00,1.35039,1.35233,1.33387,1.33757,252441,2.25794,2.26054,2.23872,2.23917,32287,114.33,114.78,114.26,114.715,1833988,0.6956,0.6979,0.69495,0.6976,1746343,1.44746,1.45706,1.44654,1.45593,860636,0.85867,0.86097,0.85283,0.85567,148,105.33,106.925,105.23,106.895,593605,0.92247,0.93797,0.92157,0.93737,24355,1.06208,1.06608,1.05673,1.06571,24968,1.1532,1.15415,1.1422,1.14395,1466594,2.08095,2.0906,2.08055,2.08705,668863,165.5,167.15,165.475,167.06,872649,122.495,125.125,122.445,124.835,813866,0.7706,0.7832,0.77025,0.7824,346774,1.19422,1.19578,1.18727,1.18989,22409,1.5709,1.5739,1.56215,1.5623,472920,0.933,0.9333,0.91595,0.91865,477172,1.66935,1.6705,1.6633,1.666,1538401,237.895,239.61,237.81,239.425,495103,99.125,100.305,99.1,100.255,804808
2007-11-07 00:00:00,1.33742,1.37407,1.3286,1.36482,249813,2.23849,2.28197,2.23096,2.27043,32296,114.715,114.78,112.045,112.62,1683334,0.6976,0.7002,0.6958,0.69635,1829727,1.45623,1.47294,1.45495,1.46203,856176,0.85337,0.85947,0.85037,0.85677,35,106.895,107.18,103.145,104.07,849648,0.93727,0.94,0.91878,0.92427,37662,1.06587,1.0679,1.04174,1.04791,25131,1.14395,1.1448,1.12565,1.13395,1503181,2.08705,2.10715,2.08665,2.09945,929245,167.06,167.645,163.935,164.675,2379165,124.835,125.545,119.375,120.595,910253,0.7824,0.78915,0.76595,0.76865,430195,1.1901,1.20107,1.18777,1.20089,23557,1.5623,1.59085,1.55895,1.58155,672615,0.91865,0.94035,0.9057,0.93345,476423,1.666,1.6664,1.65695,1.6582,1464021,239.425,239.675,235.165,236.44,778914,100.255,100.725,98.89,99.275,1254842
2007-11-08 00:00:00,1.36456,1.37708,1.35422,1.37165,251830,2.27065,2.28686,2.25273,2.27348,32280,112.62,113.37,112.215,112.72,1675516,0.6964,0.6984,0.695,0.6962,1578979,1.46218,1.47027,1.46159,1.46762,859197,0.85897,0.86627,0.85697,0.86617,34,104.07,105.51,103.525,104.465,806892,0.92421,0.93299,0.92187,0.92848,31828,1.04801,1.05547,1.0384,1.04442,25076,1.1341,1.1343,1.12525,1.1272,1413800,2.09945,2.1116,2.0982,2.10775,636784,164.68,166.15,164.5,165.455,3121409,120.595,122.385,119.475,120.535,600219,0.76865,0.78095,0.7665,0.77635,443578,1.20084,1.20358,1.18872,1.19231,23739,1.58155,1.5914,1.5717,1.58315,632190,0.93345,0.93925,0.9236,0.93465,507494,1.6582,1.66125,1.65165,1.65455,1377838,236.44,238.855,236.145,237.585,848868,99.275,100.14,99.205,99.965,908997
2007-11-09 00:00:00,1.37144,1.38608,1.36089,1.38548,246443,2.27335,2.30204,2.26439,2.29171,31127,112.72,112.88,110.5,110.66,1275401,0.69625,0.7025,0.6958,0.70163,1935578,1.46761,1.47519,1.46286,1.46725,834383,0.86527,0.86627,0.85583,0.85957,28,104.465,105.075,100.665,100.832,781070,0.92837,0.93027,0.91017,0.91277,36816,1.04432,1.04711,1.02061,1.02245,23035,1.1272,1.12725,1.1188,1.12214,1584459,2.10775,2.11615,2.08795,2.08956,1039565,165.445,166.005,162.145,162.36,3022141,120.535,121.73,117.15,117.345,310641,0.77635,0.78185,0.76205,0.76365,744062,1.19235,1.19575,1.18671,1.19139,22284,1.58315,1.6121,1.5788,1.60615,497590,0.9345,0.94459,0.92505,0.94422,529344,1.65455,1.65475,1.6449,1.647,1769351,237.585,238.055,231.023,231.249,1048482,99.965,100.495,98.495,98.546,908475
2007-11-11 00:00:00,1.38723,1.3886,1.38177,1.38435,4561,2.30216,2.30703,2.29518,2.2984,1174,110.23,110.65,110.21,110.585,127300,0.70305,0.7047,0.70245,0.7026,57775,1.46701,1.46758,1.46322,1.46558,21381,0.85617,0.85617,0.85403,0.85457,7,99.81,100.54,99.47,100.31,68978,0.90237,0.90237,0.89057,0.89217,3648,1.01574,1.01962,1.01225,1.01836,2125,1.12217,1.12445,1.1216,1.1227,66373,2.08543,2.0869,2.0797,2.0858,31634,161.77,162.23,161.73,162.09,83862,116.48,117.26,116.32,117,30796,0.75984,0.7617,0.7541,0.7604,30057,1.18947,1.19468,1.18658,1.19169,1857,1.6228,1.6243,1.6125,1.6149,36692,0.94554,0.9487,0.94295,0.9447,22848,1.64632,1.6467,1.6446,1.6458,39684,229.938,230.86,229.5,230.65,74096,98.206,98.55,98.145,98.46,71270
2007-11-12 00:00:00,1.38457,1.41211,1.38134,1.40809,251690,2.29826,2.35055,2.29578,2.33397,32271,110.59,110.78,109.11,109.61,1589784,0.7026,0.7078,0.70075,0.7068,1364793,1.46544,1.46632,1.45168,1.45178,862041,0.85597,0.85627,0.84693,0.85267,18,100.33,100.545,95.6,96.4,2308500,0.89227,0.90176,0.87527,0.88899,43176,1.01856,1.02048,0.98734,0.99318,25134,1.1228,1.1299,1.12185,1.1294,1644125,2.0858,2.08655,2.05215,2.05405,982574,162.08,162.33,158.65,159.17,1493306,117,117.345,112.56,112.915,648238,0.7605,0.76225,0.74335,0.7471,760543,1.19179,1.19212,1.17424,1.17593,23671,1.615,1.6596,1.6133,1.6504,644134,0.9447,0.9723,0.9433,0.97,603400,1.6458,1.64785,1.6376,1.6406,1009609,230.65,231.025,224.14,225.14,673702,98.46,98.545,96.76,97.01,825158
2007-11-13 00:00:00,1.40805,1.40947,1.39046,1.39967,252903,2.33397,2.33659,2.30157,2.30504,32285,109.61,111.22,109.57,111.155,1681319,0.7068,0.7078,0.70375,0.7046,2695703,1.4521,1.46325,1.45172,1.46182,854543,0.85467,0.86127,0.85257,0.86117,28,96.4,100.25,96.275,99.975,2655326,0.88907,0.90297,0.88687,0.90247,34088,0.99334,1.0148,0.99179,1.01275,25058,1.1295,1.1296,1.12265,1.1258,1617798,2.05405,2.0761,2.0527,2.07435,1134895,159.17,162.625,159.12,162.52,1679132,112.915,116.115,112.905,116.03,1131733,0.7471,0.76385,0.74595,0.76185,726471,1.17617,1.18136,1.17392,1.17956,23633,1.65035,1.6536,1.6215,1.6249,492171,0.9699,0.97015,0.9522,0.9576,580724,1.64045,1.647,1.6402,1.646,1210262,225.14,230.805,225.015,230.565,569992,97.01,98.78,96.98,98.705,1847624
2007-11-14 00:00:00,1.3997,1.41745,1.39711,1.41429,252106,2.30565,2.30613,2.27916,2.28994,32265,111.155,111.75,110.755,111.28,1706748,0.7046,0.7145,0.70415,0.7135,2953208,1.46171,1.47245,1.46092,1.46492,860961,0.86247,0.86767,0.85993,0.86507,51,99.975,101.105,99.31,99.73,2271570,0.90242,0.90687,0.893,0.89997,38694,1.01251,1.0176,1.0034,1.00614,25036,1.1258,1.1262,1.11765,1.1231,2607755,2.07435,2.08435,2.0504,2.0526,798817,162.52,164.31,162.38,163.025,1499188,116.02,117.23,114.79,115.175,2251684,0.7618,0.76755,0.75515,0.7607,650829,1.17973,1.18802,1.16801,1.17647,23320,1.6249,1.6398,1.6172,1.6345,872447,0.9576,0.96765,0.95125,0.9656,543205,1.64595,1.649,1.64365,1.6453,1090180,230.565,232.425,227.865,228.42,668718,98.705,99.78,98.63,99.055,2654092
2007-11-15 00:00:00,1.41447,1.44427,1.40962,1.44008,252497,2.28978,2.31274,2.28145,2.30246,32259,111.28,111.68,110.195,110.465,1713535,0.7135,0.71665,0.7121,0.715,2702175,1.4649,1.47038,1.46009,1.46174,860157,0.86507,0.87397,0.86357,0.87363,47,99.73,100.43,97.425,98.045,1759353,0.89992,0.90157,0.88149,0.88547,29368,1.0063,1.01114,0.99075,0.99601,25000,1.1231,1.12615,1.1199,1.12255,3997652,2.0526,2.06175,2.04175,2.0442,811940,163.02,163.77,161.025,161.495,1346670,115.175,115.92,111.54,112.095,1469571,0.7607,0.76615,0.75265,0.75605,560123,1.17631,1.17782,1.17084,1.17254,23677,1.6345,1.654,1.6278,1.64655,1223887,0.9656,0.9887,0.96035,0.9853,565016,1.6453,1.6476,1.63895,1.64105,1288175,228.42,229.69,225.125,225.815,453945,99.05,99.485,98.115,98.38,2046384
2007-11-16 00:00:00,1.4402,1.4437,1.42265,1.42553,243493,2.30266,2.31349,2.28784,2.29939,30772,110.465,111.33,109.765,110.94,1700812,0.715,0.71705,0.7133,0.71331,2365324,1.46181,1.46721,1.45786,1.46584,836881,0.87237,0.87357,0.86477,0.86837,29,98.045,99.435,96.895,99.137,1559285,0.88557,0.89407,0.8843,0.89187,26769,0.99608,1.00081,0.98884,0.99726,22981,1.12255,1.1247,1.11595,1.1172,2641505,2.04425,2.05484,2.0352,2.05417,825546,161.495,163.255,160.435,162.515,1361136,112.095,114.585,111.175,113.915,1115127,0.75615,0.76215,0.75215,0.75707,613486,1.17252,1.1803,1.16868,1.17715,21909,1.64655,1.65665,1.63785,1.6423,1010519,0.9853,0.9883,0.97045,0.97247,349663,1.64105,1.6418,1.63495,1.63822,1180675,225.815,228.375,223.935,228.166,470929,98.38,99.635,97.825,99.305,1285581
2007-11-18 00:00:00,1.43288,1.43302,1.42596,1.42993,8693,2.29106,2.29861,2.28766,2.2891,1518,110.84,110.905,110.695,110.825,31372,0.71398,0.7144,0.71364,0.714,54393,1.46689,1.46733,1.46618,1.4667,22169,0.87527,0.87527,0.87247,0.87367,38,99.33,99.515,98.98,99.375,53180,0.89587,0.89597,0.89255,0.89282,822,1.00052,1.00259,0.99715,1.00154,1931,1.11682,1.11755,1.11555,1.11705,34287,2.05382,2.05435,2.05285,2.05385,15591,162.53,162.7,162.435,162.57,51315,113.4,113.7,113.39,113.595,14949,0.75893,0.75945,0.7572,0.759,25300,1.17682,1.18126,1.17625,1.18032,1468,1.6393,1.6407,1.6336,1.63515,8936,0.97664,0.977,0.97435,0.97505,13036,1.63835,1.639,1.63735,1.63875,49399,227.698,227.8,227.33,227.625,17267,99.211,99.27,99.11,99.18,40869
2007-11-19 00:00:00,1.43005,1.44446,1.41956,1.44285,250172,2.2892,2.3272,2.28328,2.32178,32254,110.825,111.07,109.605,109.76,2516708,0.71405,0.71645,0.71255,0.7156,2275733,1.46682,1.46884,1.4617,1.46656,859485,0.87427,0.87447,0.86587,0.86877,65,99.375,99.905,96.46,96.815,1092024,0.89287,0.89467,0.8758,0.88364,28949,1.00163,1.00397,0.98078,0.9833,24826,1.11705,1.1202,1.11465,1.1148,1856154,2.05395,2.05645,2.0451,2.0491,2302292,162.57,163.07,160.75,161,2561028,113.595,114.345,111.22,111.5,399254,0.759,0.7619,0.7497,0.75195,509111,1.18041,1.18185,1.16735,1.1717,23015,1.63515,1.6655,1.63165,1.6622,365142,0.97505,0.9853,0.97035,0.984,499081,1.63875,1.64005,1.6349,1.6353,1693416,227.625,228.345,224.555,224.86,389701,99.185,99.485,98.29,98.45,954752
2007-11-20 00:00:00,1.44287,1.45769,1.43595,1.45502,251458,2.32183,2.33662,2.30815,2.31831,32279,109.76,110.57,109.51,109.73,2100046,0.7156,0.7183,0.71395,0.7178,2741671,1.46657,1.48517,1.46303,1.48295,858066,0.86747,0.87337,0.86357,0.87207,25,96.81,98.49,96.06,97.715,1035942,0.88361,0.89528,0.88147,0.88647,39446,0.98347,0.99112,0.97723,0.98503,24879,1.11485,1.1174,1.1053,1.1061,1589267,2.0491,2.0683,2.04545,2.06575,2317376,161,163.395,160.445,162.745,3745825,111.5,113.21,111.17,111.76,481849,0.752,0.7666,0.7489,0.7628,704300,1.17194,1.1725,1.16277,1.16671,23279,1.6622,1.6758,1.6523,1.6645,533660,0.984,0.9864,0.9743,0.9813,414202,1.6353,1.6429,1.6343,1.6404,2018397,224.86,228.32,224.29,226.66,637882,98.45,99.615,98.14,99.21,1059199
2007-11-21 00:00:00,1.45521,1.47063,1.45052,1.46625,252352,2.31835,2.37921,2.31778,2.37329,32270,109.73,109.81,108.255,108.35,1201869,0.7178,0.7213,0.71645,0.71995,2075745,1.48294,1.48689,1.47707,1.48547,855802,0.87273,0.87387,0.85807,0.85863,49,97.72,97.81,93.665,94.125,863065,0.88648,0.88898,0.86522,0.87527,46003,0.98501,0.98543,0.9557,0.9571,24749,1.1061,1.108,1.1011,1.10165,882356,2.06575,2.06975,2.05265,2.06285,2207529,162.745,162.81,160.065,160.975,2737122,111.76,112.04,109.195,109.71,585984,0.76285,0.76385,0.74555,0.75115,513680,1.16657,1.16688,1.153,1.15448,23238,1.6645,1.71205,1.6635,1.7091,461984,0.9813,0.9924,0.97885,0.9872,333266,1.6404,1.64065,1.6346,1.6367,4720173,226.66,226.875,222.435,223.49,444251,99.21,99.25,97.875,98.325,981228
2007-11-22 00:00:00,1.46647,1.46686,1.45473,1.46237,251805,2.37305,2.37408,2.35045,2.3631,32248,108.355,109.165,108.295,108.485,608536,0.71995,0.721,0.71765,0.7201,1189814,1.48551,1.4873,1.48185,1.48502,857269,0.85887,0.86047,0.85517,0.85807,104,94.125,95.875,94.005,94.64,546538,0.87518,0.87777,0.86927,0.87357,14774,0.95715,0.96745,0.95627,0.95995,24663,1.10165,1.10395,1.10023,1.1009,506341,2.06285,2.06835,2.0584,2.06155,2231759,160.975,162.235,160.835,161.14,2734446,109.71,111.335,109.62,110.09,469015,0.75115,0.7579,0.74875,0.7525,257769,1.15626,1.16041,1.15465,1.15786,22272,1.7092,1.7105,1.68975,1.7024,239855,0.98725,0.98805,0.97875,0.9848,211777,1.6367,1.6382,1.6327,1.6347,4494230,223.505,225.635,223.23,223.7,287914,98.325,99.095,98.255,98.53,579269
2007-11-23 00:00:00,1.46257,1.46999,1.45775,1.46483,244749,2.36269,2.38173,2.34595,2.3485,31097,108.485,108.605,107.545,108.315,674066,0.7201,0.7215,0.718,0.719,2318011,1.48495,1.49646,1.47816,1.48358,802960,0.85887,0.86517,0.85607,0.86513,51,94.64,95.104,93.55,94.945,697971,0.87347,0.87737,0.86847,0.87697,14456,0.95999,0.96791,0.94987,0.96663,22860,1.1009,1.10485,1.0886,1.10183,792043,2.06155,2.0765,2.05175,2.06228,1652472,161.14,161.66,159.46,160.705,1759540,110.09,110.44,108.99,109.44,599259,0.7525,0.75945,0.75035,0.75826,275713,1.15798,1.16061,1.15252,1.15514,20739,1.7024,1.716,1.68965,1.6916,269747,0.98485,0.9898,0.97955,0.98765,201586,1.6347,1.6368,1.62985,1.63468,3761868,223.7,224.765,221.29,223.306,317210,98.53,99.175,97.685,98.221,683098
